Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-03-16,0.08069513738155365,0.081567458157771,0.08069513738155365,0.08069513738155365,37228800,0.0,0.0
1981-03-17,0.08462053537368774,0.08549285571087185,0.08462053537368774,0.08462053537368774,43747200,0.0,0.0
1981-03-18,0.08985450118780136,0.09072682195011506,0.08985450118780136,0.08985450118780136,36937600,0.0,0.0
1981-03-19,0.08941829230435824,0.08941829230435824,0.08898213505744933,0.08898213505744934,37811200,0.0,0.0
1981-03-20,0.08985450118780136,0.09072682195011506,0.08985450118780136,0.08985450118780136,14604800,0.0,0.0
1981-03-23,0.09334452450275421,0.09421684489018028,0.09334452450275421,0.09334452450275421,22019200,0.0,0.0
1981-03-24,0.09334453228338987,0.09334453228338987,0.09290837496519087,0.09290837496519089,28156800,0.0,0.0
1981-03-25,0.09203602639647732,0.09203602639647732,0.09116291999816893,0.09116291999816895,7056000,0.0,0.0
1981-03-26,0.08985446260190139,0.08985446260190139,0.08941829949617386,0.08941829949617386,12275200,0.0,0.0
1981-03-27,0.08680137293618932,0.08680137293618932,0.08636521548032762,0.0863652154803276,12252800,0.0,0.0
1981-03-30,0.08636521548032762,0.0872375362157923,0.08636521548032762,0.0863652154803276,9900800,0.0,0.0
1981-03-31,0.0863651846754609,0.0863651846754609,0.08549286425113678,0.08549286425113678,15993600,0.0,0.0
1981-04-01,0.08505669845414911,0.08505669845414911,0.08462053537368774,0.08462053537368774,34070400,0.0,0.0
1981-04-02,0.09203605353832245,0.09247221085194011,0.09203605353832245,0.09203605353832245,31404800,0.0,0.0
1981-04-03,0.09247222542762756,0.09290838863373369,0.09247222542762756,0.09247222542762756,16486400,0.0,0.0
1981-04-06,0.09116295014155748,0.09116295014155748,0.09072679281234741,0.09072679281234741,22803200,0.0,0.0
1981-04-07,0.09029065865708748,0.09029065865708748,0.08985450118780136,0.08985450118780136,10684800,0.0,0.0
1981-04-08,0.09421684592962264,0.09508916632667255,0.09421684592962264,0.09421684592962265,21952000,0.0,0.0
1981-04-09,0.09596148133277893,0.09639764441867055,0.09596148133277893,0.09596148133277893,12499200,0.0,0.0
1981-04-10,0.09726998209953307,0.09770613943940612,0.09726998209953307,0.09726998209953308,33465600,0.0,0.0
1981-04-13,0.09726998209953307,0.09770613943940612,0.09726998209953307,0.09726998209953308,16060800,0.0,0.0
1981-04-14,0.09726998209953307,0.09770613943940612,0.09726998209953307,0.09726998209953308,6652800,0.0,0.0
1981-04-15,0.09290838863373369,0.09290838863373369,0.09247222542762756,0.09247222542762756,34048000,0.0,0.0
1981-04-16,0.08767367190302178,0.08767367190302178,0.08723751455545425,0.08723751455545425,23878400,0.0,0.0
1981-04-20,0.08985450118780136,0.09029065865708748,0.08985450118780136,0.08985450118780136,35347200,0.0,0.0
1981-04-21,0.09596148133277893,0.09639764441867055,0.09596148133277893,0.09596148133277893,28537600,0.0,0.0
1981-04-22,0.09945078194141388,0.09988694511158347,0.09945078194141388,0.09945078194141388,18995200,0.0,0.0
1981-04-23,0.10206773132085799,0.10250389446390677,0.10206773132085799,0.102067731320858,58016000,0.0,0.0
1981-04-24,0.1020677395037035,0.1020677395037035,0.10119542479515076,0.10119542479515076,35056000,0.0,0.0
1981-04-27,0.10075925908475594,0.10075925908475594,0.10032309591770171,0.10032309591770172,38528000,0.0,0.0
1981-04-28,0.09901462370645481,0.09901462370645481,0.09857846051454544,0.09857846051454544,32188800,0.0,0.0
1981-04-29,0.09770613943940612,0.09770613943940612,0.09726998209953307,0.09726998209953308,13641600,0.0,0.0
1981-04-30,0.09901461005210876,0.09988693631563168,0.09901461005210876,0.09901461005210876,12611200,0.0,0.0
1981-05-01,0.09901461005210876,0.09988693631563168,0.09901461005210876,0.09901461005210876,16553600,0.0,0.0
1981-05-04,0.09901462370645481,0.09901462370645481,0.09857846051454544,0.09857846051454544,14448000,0.0,0.0
1981-05-05,0.09857844007925537,0.09857844007925537,0.09814228862524033,0.09814228862524033,17539200,0.0,0.0
1981-05-06,0.09596149657723714,0.09596149657723714,0.0955253392457962,0.0955253392457962,18950400,0.0,0.0
1981-05-07,0.09683385491371156,0.09727001823937709,0.09683385491371156,0.09683385491371155,9363200,0.0,0.0
1981-05-08,0.0977061539888382,0.09814231721740008,0.0977061539888382,0.0977061539888382,7907200,0.0,0.0
1981-05-11,0.09596149657723714,0.09596149657723714,0.0955253392457962,0.0955253392457962,11939200,0.0,0.0
1981-05-12,0.0955253392457962,0.09683381706385863,0.0955253392457962,0.0955253392457962,4256000,0.0,0.0
1981-05-13,0.09552534544112033,0.09639766598431641,0.09508918225765228,0.09508918225765228,4905600,0.0,0.0
1981-05-14,0.09465303190095643,0.09465303190095643,0.09378071129322053,0.09378071129322052,4928000,0.0,0.0
1981-05-15,0.09596148133277893,0.09726996476671505,0.09596148133277893,0.09596148133277893,4905600,0.0,0.0
1981-05-18,0.0977061539888382,0.09857846879848076,0.0977061539888382,0.0977061539888382,4166400,0.0,0.0
1981-05-19,0.09639764441867055,0.09639764441867055,0.09596148133277893,0.09596148133277893,25424000,0.0,0.0
1981-05-20,0.09901461005210876,0.09988693631563168,0.09901461005210876,0.09901461005210876,13283200,0.0,0.0
1981-05-21,0.104685477912426,0.10512164105130697,0.104685477912426,0.104685477912426,32211200,0.0,0.0
1981-05-22,0.1094832494854927,0.11035557585876958,0.1094832494854927,0.1094832494854927,31427200,0.0,0.0
1981-05-26,0.10948326645585425,0.10948326645585425,0.10904711484909058,0.10904711484909058,85344000,0.0,0.0
1981-05-27,0.11515332758426666,0.11558949073914515,0.11515332758426666,0.11515332758426666,149497600,0.0,0.0
1981-05-28,0.11515332758426666,0.11558949073914515,0.11515332758426666,0.11515332758426666,73987200,0.0,0.0
1981-05-29,0.11558942496776581,0.11602636825512846,0.11558942496776581,0.11558942496776581,59382400,0.0,0.0
1981-06-01,0.11558942496776581,0.11602636825512846,0.11558942496776581,0.11558942496776581,51251200,0.0,0.0
1981-06-02,0.11035558459596867,0.11035558459596867,0.10991942137479781,0.10991942137479782,40432000,0.0,0.0
1981-06-03,0.10991942137479781,0.11079173616965851,0.10991942137479781,0.10991942137479782,39446400,0.0,0.0
1981-06-04,0.11210022866725922,0.11253638025197574,0.11210022866725922,0.11210022866725922,56067200,0.0,0.0
1981-06-05,0.11079171495194305,0.11079171495194305,0.11035556346178055,0.11035556346178055,57680000,0.0,0.0
1981-06-08,0.10686627643190356,0.10686627643190356,0.10643011331558226,0.10643011331558228,93497600,0.0,0.0
1981-06-09,0.10861095041036604,0.10904711365985494,0.10861095041036604,0.10861095041036606,119593600,0.0,0.0
1981-06-10,0.10991942137479781,0.11122789939082937,0.10991942137479781,0.10991942137479782,25222400,0.0,0.0
1981-06-11,0.11471714824438095,0.11515331133772284,0.11471714824438095,0.11471714824438095,38976000,0.0,0.0
1981-06-12,0.11384487779511172,0.11384487779511172,0.11340871453285219,0.11340871453285217,25804800,0.0,0.0
1981-06-15,0.11340872083119083,0.11340872083119083,0.11297255754470825,0.11297255754470825,143763200,0.0,0.0
1981-06-16,0.11122783872973854,0.11122783872973854,0.11079167574644089,0.11079167574644089,37251200,0.0,0.0
1981-06-17,0.10948326645585425,0.10948326645585425,0.10904711484909058,0.10904711484909058,27574400,0.0,0.0
1981-06-18,0.10904711365985494,0.10948326526186207,0.10861095041036604,0.10861095041036606,23049600,0.0,0.0
1981-06-19,0.10599397325474967,0.10599397325474967,0.10555782169103622,0.10555782169103622,27507200,0.0,0.0
1981-06-22,0.10206777070004097,0.10206777070004097,0.10163161903619766,0.10163161903619766,10841600,0.0,0.0
1981-06-23,0.10337620973587036,0.10424930466255333,0.10337620973587036,0.10337620973587036,15030400,0.0,0.0
1981-06-24,0.10163157918645999,0.10163157918645999,0.10075925290584563,0.10075925290584564,23027200,0.0,0.0
1981-06-25,0.10294006764888763,0.10337623083448468,0.10294006764888763,0.10294006764888763,24259200,0.0,0.0
1981-06-26,0.1025039340113677,0.1025039340113677,0.10163161903619766,0.10163161903619766,23788800,0.0,0.0
1981-06-29,0.09901460318074823,0.09901460318074823,0.09814228862524033,0.09814228862524033,10595200,0.0,0.0
1981-06-30,0.09116295014155748,0.09116295014155748,0.09072679281234741,0.09072679281234741,35907200,0.0,0.0
1981-07-01,0.09029065865708748,0.09029065865708748,0.08985450118780136,0.08985450118780136,170464000,0.0,0.0
1981-07-02,0.08985450118780136,0.09029065865708748,0.08985450118780136,0.08985450118780136,30284800,0.0,0.0
1981-07-06,0.08767366309741145,0.08767366309741145,0.08680134266614914,0.08680134266614914,16531200,0.0,0.0
1981-07-07,0.08767367154359818,0.08854599205889692,0.08767367154359818,0.08767367154359818,15836800,0.0,0.0
1981-07-08,0.09116291999816893,0.09159986338774673,0.09116291999816893,0.09116291999816895,16620800,0.0,0.0
1981-07-09,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,32883200,0.0,0.0
1981-07-10,0.07807736132199207,0.07807736132199207,0.07764120399951935,0.07764120399951935,55171200,0.0,0.0
1981-07-13,0.0793866217136383,0.07982278484004768,0.0793866217136383,0.0793866217136383,45740800,0.0,0.0
1981-07-14,0.08287592232227325,0.08374824295020614,0.08287592232227325,0.08287592232227325,19779200,0.0,0.0
1981-07-15,0.08505672216415405,0.08549287954245795,0.08505672216415405,0.08505672216415405,10953600,0.0,0.0
1981-07-16,0.08723751455545425,0.08810983507432914,0.08723751455545425,0.08723751455545425,15232000,0.0,0.0
1981-07-17,0.0902906134724617,0.09072677654721781,0.0902906134724617,0.0902906134724617,19824000,0.0,0.0
1981-07-20,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,23654400,0.0,0.0
1981-07-21,0.08418441446852273,0.08418441446852273,0.08374825119972229,0.08374825119972229,31942400,0.0,0.0
1981-07-22,0.07982275896304147,0.07982275896304147,0.07894965261220932,0.07894965261220932,22668800,0.0,0.0
1981-07-23,0.08113127201795578,0.08156743519514786,0.08113127201795578,0.08113127201795578,34451200,0.0,0.0
1981-07-24,0.08374825119972229,0.08418441446852273,0.08374825119972229,0.08374825119972229,28851200,0.0,0.0
1981-07-27,0.08723751455545425,0.08767367190302178,0.08723751455545425,0.08723751455545425,17337600,0.0,0.0
1981-07-28,0.08462055062202183,0.08462055062202183,0.08418439328670502,0.08418439328670502,22848000,0.0,0.0
1981-07-29,0.08331208554810997,0.08331208554810997,0.08287592232227325,0.08287592232227325,15500800,0.0,0.0
1981-07-30,0.0859290286898613,0.08680134918665218,0.0859290286898613,0.0859290286898613,9900800,0.0,0.0
1981-07-31,0.08723751455545425,0.08767367190302178,0.08723751455545425,0.08723751455545425,10953600,0.0,0.0
1981-08-03,0.0872375362157923,0.0872375362157923,0.08636521548032762,0.0863652154803276,12432000,0.0,0.0
1981-08-04,0.08767367154359818,0.08810983471311745,0.08767367154359818,0.08767367154359818,31673600,0.0,0.0
1981-08-05,0.0902906134724617,0.09072677654721781,0.0902906134724617,0.0902906134724617,17494400,0.0,0.0
1981-08-06,0.08854600082184705,0.08854600082184705,0.08810984343290329,0.08810984343290329,10528000,0.0,0.0
1981-08-07,0.08810984343290329,0.08854600082184705,0.08810984343290329,0.08810984343290329,9206400,0.0,0.0
1981-08-10,0.08810984343290329,0.08810984343290329,0.08810984343290329,0.08810984343290329,0,0.0,0.0
1981-08-11,0.0863651846754609,0.0863651846754609,0.08549286425113678,0.08549286425113678,71456000,0.0,0.0
1981-08-12,0.08418441446852273,0.08418441446852273,0.08374825119972229,0.08374825119972229,26275200,0.0,0.0
1981-08-13,0.08156743519514786,0.08156743519514786,0.08113127201795578,0.08113127201795578,27484800,0.0,0.0
1981-08-14,0.08069510659578358,0.08069510659578358,0.07982278615236282,0.07982278615236282,24192000,0.0,0.0
1981-08-17,0.07807734494535032,0.07807734494535032,0.07720502465963364,0.07720502465963364,18905600,0.0,0.0
1981-08-18,0.0763327322120666,0.0763327322120666,0.07546041160821915,0.07546041160821915,17001600,0.0,0.0
1981-08-19,0.07546039570013993,0.07546039570013993,0.07458807528018951,0.07458807528018951,20675200,0.0,0.0
1981-08-20,0.07546041160821915,0.07589657482201308,0.07546041160821915,0.07546041160821915,17113600,0.0,0.0
1981-08-21,0.07109881106030533,0.07109881106030533,0.07022649049758911,0.07022649049758911,41910400,0.0,0.0
1981-08-24,0.06630026424268602,0.06630026424268602,0.06586410105228424,0.06586410105228424,23072000,0.0,0.0
1981-08-25,0.06760953366756439,0.06804569106839278,0.06760953366756439,0.06760953366756439,40700800,0.0,0.0
1981-08-26,0.06673644536466565,0.06673644536466565,0.06630028784275055,0.06630028784275055,33600000,0.0,0.0
1981-08-27,0.06673641502857208,0.06717335855705978,0.06673641502857208,0.06673641502857208,25916800,0.0,0.0
1981-08-28,0.07022649049758911,0.07066264786707716,0.07022649049758911,0.07022649049758911,38035200,0.0,0.0
1981-08-31,0.07022649049758911,0.07066264786707716,0.07022649049758911,0.07022649049758911,40947200,0.0,0.0
1981-09-01,0.07458807528018951,0.07502423840203432,0.07458807528018951,0.07458807528018951,37027200,0.0,0.0
1981-09-02,0.07589654624462128,0.07633270347044815,0.07589654624462128,0.07589654624462128,19376000,0.0,0.0
1981-09-03,0.0728434463941052,0.0728434463941052,0.07197112590074539,0.07197112590074539,37475200,0.0,0.0
1981-09-04,0.07153496180296039,0.07153496180296039,0.07109880447387695,0.07109880447387695,15254400,0.0,0.0
1981-09-08,0.06935415281640638,0.06935415281640638,0.06891798973083496,0.06891798973083496,25446400,0.0,0.0
1981-09-09,0.06891798973083496,0.06935415281640638,0.06891798973083496,0.06891798973083496,30531200,0.0,0.0
1981-09-10,0.06935415416955948,0.06979031143990197,0.06935415416955948,0.06935415416955948,34809600,0.0,0.0
1981-09-11,0.06891800500233279,0.06891800500233279,0.06848184764385223,0.06848184764385223,17539200,0.0,0.0
1981-09-14,0.06673644536466565,0.06673644536466565,0.06630028784275055,0.06630028784275055,27686400,0.0,0.0
1981-09-15,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,19510400,0.0,0.0
1981-09-16,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,19353600,0.0,0.0
1981-09-17,0.06193867583604793,0.06193867583604793,0.06150251254439354,0.06150251254439354,19376000,0.0,0.0
1981-09-18,0.06193865090608596,0.06237480819844803,0.06193865090608596,0.06193865090608597,26320000,0.0,0.0
1981-09-21,0.06237482279539108,0.06281098601356308,0.06237482279539108,0.06237482279539108,49033600,0.0,0.0
1981-09-22,0.05932169066220555,0.05932169066220555,0.05888553336262703,0.05888553336262703,47420800,0.0,0.0
1981-09-23,0.058449386793441915,0.058449386793441915,0.057577066123485565,0.057577066123485565,28201600,0.0,0.0
1981-09-24,0.05757704403941651,0.05757704403941651,0.057140886783599854,0.057140886783599854,18300800,0.0,0.0
1981-09-25,0.05059771148730629,0.05059771148730629,0.04972539097070694,0.04972539097070694,34608000,0.0,0.0
1981-09-28,0.050161547958850854,0.05059771112590508,0.050161547958850854,0.05016154795885086,91728000,0.0,0.0
1981-09-29,0.05277851223945618,0.05321467542923235,0.05277851223945618,0.05277851223945618,94684800,0.0,0.0
1981-09-30,0.053214676678180695,0.053650834054453395,0.053214676678180695,0.053214676678180695,49996800,0.0,0.0
1981-10-01,0.053214676678180695,0.053650834054453395,0.053214676678180695,0.053214676678180695,61129600,0.0,0.0
1981-10-02,0.057577066123485565,0.05801322937033416,0.057577066123485565,0.057577066123485565,45046400,0.0,0.0
1981-10-05,0.05932171642780304,0.0601940372295802,0.05932171642780304,0.05932171642780304,43097600,0.0,0.0
1981-10-06,0.05932169066220555,0.05932169066220555,0.05888553336262703,0.05888553336262703,28358400,0.0,0.0
1981-10-07,0.06237482279539108,0.0632471434079946,0.06237482279539108,0.06237482279539108,38841600,0.0,0.0
1981-10-08,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,31091200,0.0,0.0
1981-10-09,0.06499176472425461,0.06586408506963998,0.06499176472425461,0.06499176472425461,54521600,0.0,0.0
1981-10-12,0.06717335432767868,0.0676095174476093,0.06717335432767868,0.06717335432767868,27350400,0.0,0.0
1981-10-13,0.06717335432767868,0.06804567474380079,0.06717335432767868,0.06717335432767868,44195200,0.0,0.0
1981-10-14,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,30979200,0.0,0.0
1981-10-15,0.06455560773611069,0.06499176499877633,0.06455560773611069,0.06455560773611069,29433600,0.0,0.0
1981-10-16,0.06411944356452622,0.06411944356452622,0.06368328630924225,0.06368328630924225,36467200,0.0,0.0
1981-10-19,0.06499176472425461,0.06542792780881662,0.06499176472425461,0.06499176472425461,20585600,0.0,0.0
1981-10-20,0.06848184764385223,0.06891800500233279,0.06848184764385223,0.06848184764385223,35728000,0.0,0.0
1981-10-21,0.06848184764385223,0.06891800500233279,0.06848184764385223,0.06848184764385223,76899200,0.0,0.0
1981-10-22,0.06848183138261874,0.06848183138261874,0.06804566830396652,0.06804566830396652,32278400,0.0,0.0
1981-10-23,0.06673644536466565,0.06673644536466565,0.06630028784275055,0.06630028784275055,27910400,0.0,0.0
1981-10-26,0.06630028784275055,0.06673644536466565,0.06630028784275055,0.06630028784275055,27283200,0.0,0.0
1981-10-27,0.06760953366756439,0.06848185429296173,0.06760953366756439,0.06760953366756439,85590400,0.0,0.0
1981-10-28,0.06979036331176758,0.07022652673002844,0.06979036331176758,0.06979036331176758,44172800,0.0,0.0
1981-10-29,0.06935415281640638,0.06935415281640638,0.06891798973083496,0.06891798973083496,30486400,0.0,0.0
1981-10-30,0.06979036331176758,0.07022652673002844,0.06979036331176758,0.06979036331176758,52729600,0.0,0.0
1981-11-02,0.06979036331176758,0.07022652673002844,0.06979036331176758,0.06979036331176758,36915200,0.0,0.0
1981-11-03,0.06935415281640638,0.06935415281640638,0.06891798973083496,0.06891798973083496,28380800,0.0,0.0
1981-11-04,0.0676095174476093,0.0676095174476093,0.06717335432767868,0.06717335432767868,23811200,0.0,0.0
1981-11-05,0.06281098601356308,0.06281098601356308,0.06237482279539108,0.06237482279539108,23363200,0.0,0.0
1981-11-06,0.06281095743179321,0.06324711462775388,0.06281095743179321,0.06281095743179321,24595200,0.0,0.0
1981-11-09,0.06368328630924225,0.06411944356452622,0.06368328630924225,0.06368328630924225,20384000,0.0,0.0
1981-11-10,0.06411946564912796,0.06455562887837779,0.06411946564912796,0.06411946564912796,16755200,0.0,0.0
1981-11-11,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,27440000,0.0,0.0
1981-11-12,0.06804566830396652,0.06848183138261874,0.06804566830396652,0.06804566830396652,39916800,0.0,0.0
1981-11-13,0.06368328494016356,0.06368328494016356,0.06324712187051773,0.06324712187051773,21011200,0.0,0.0
1981-11-16,0.06281098601356308,0.06281098601356308,0.06237482279539108,0.06237482279539108,22556800,0.0,0.0
1981-11-17,0.06368328630924225,0.06411944356452622,0.06368328630924225,0.06368328630924225,35414400,0.0,0.0
1981-11-18,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,29142400,0.0,0.0
1981-11-19,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,40006400,0.0,0.0
1981-11-20,0.06630028784275055,0.06673644536466565,0.06630028784275055,0.06630028784275055,38102400,0.0,0.0
1981-11-23,0.06411944218607091,0.06411944218607091,0.06324712187051773,0.06324712187051773,22960000,0.0,0.0
1981-11-24,0.06324711462775388,0.06324711462775388,0.06281095743179321,0.06281095743179321,22153600,0.0,0.0
1981-11-25,0.06411946564912796,0.06455562887837779,0.06411946564912796,0.06411946564912796,52550400,0.0,0.0
1981-11-27,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,37251200,0.0,0.0
1981-11-30,0.06542792780881662,0.06542792780881662,0.06499176472425461,0.06499176472425461,23968000,0.0,0.0
1981-12-01,0.06499176472425461,0.06542792780881662,0.06499176472425461,0.06499176472425461,23385600,0.0,0.0
1981-12-02,0.06542793661355972,0.06586409393307746,0.06542793661355972,0.06542793661355972,37564800,0.0,0.0
1981-12-03,0.06499176499877633,0.06499176499877633,0.06455560773611069,0.06455560773611069,20428800,0.0,0.0
1981-12-04,0.06630028784275055,0.06673644536466565,0.06630028784275055,0.06630028784275055,137155200,0.0,0.0
1981-12-07,0.06673641502857208,0.06717335855705978,0.06673641502857208,0.06673641502857208,59292800,0.0,0.0
1981-12-08,0.06630025707633466,0.06630025707633466,0.06542793661355972,0.06542793661355972,50624000,0.0,0.0
1981-12-09,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,34272000,0.0,0.0
1981-12-10,0.06586410105228424,0.06630026424268602,0.06586410105228424,0.06586410105228424,37408000,0.0,0.0
1981-12-11,0.06586409393307746,0.06630025707633466,0.06542793661355972,0.06542793661355972,76092800,0.0,0.0
